CID	Problem	Solution	Image URL	Image Summary
2169	Loss of living beings	Many living beings will affect	https://drive.google.com/uc?export=download&id=1tLlkvIXlwzTfIXzhecVRPdJO-QgVJmDQ	"- The image shows four students holding a colorful model of a house, possibly representing a habitat for living beings.
- The prototype appears to be student-made, likely crafted to illustrate their solution.
- The students are conveying a message related to providing shelter or support for living beings, addressing the problem of their loss.
- The image supports the stated problem and solution by visually representing an initiative to protect or enhance the living conditions of various species."
2692	"1.அழுக்கான தயாரிப்பு சூழ்நிலை
 2.பாதுகாப்பு சேமிப்பு முறை
 3.மாசுபாடு"	"அழுக்கான தயாரிப்பு சூழ்நிலைகள்: விவசாய மற்றும் உணவுப் பொருள் உற்பத்தியாளர் பகுதிகளில் சுகாதார நிபந்தனைகள் குறைவாக இருக்கும்போது,
 
 
 2. பாதுகாப்பான சேமிப்பு முறைகள்: உணவுப் பொருட்களைச் சரியாகச் சேமிக்காத போது, அவை தொற்று மற்றும் அழுக்கால் பாதிக்கப்படலாம். நிலைத்திருக்கும் காலத்தைக் கவனிக்காமல் உணவு பாதுகாப்பு குறைக்கப்படுகிறது.
 
 
 3. மாசுபாடு: pesticides, heavy metals, மற்றும் இவ்வாறான வேதியியல் பொருட்கள் உணவுப் பொருட்களில் உள்ளதால், மக்கள் உடல் நலத்திற்கு பாதிப்புகளை ஏற்படுத்தும்.
 
 
 4. உணவு போலிகள்: உணவுப் பொருட்களின் உண்மைத்தன்மையை உறுதிப்படுத்த முடியாத போது, மக்கள் மோசமான அல்லது பாதிக்கப்பட்ட உணவுகளை சாப்பிடுவார்கள்.
 
 
 5. உணவுப் பாதுகாப்பு விதிமுறைகள்: பல நாடுகளில் உணவுப் பாதுகாப்பு விதிமுறைகள் அல்லது நடைமுறைகள் குறைவாக இருக்கலாம், இதனால் பாதுகாப்பான உணவு கிடைப்பதற்கு கடினமாகிவிடுகிறது.
 
 
 6. பாரம்பரிய விவசாயம்: மூலிகை மற்றும் மரபுச்செல்வத்தைப் பயன்படுத்தாத விவசாயம், உயர் மாசுபாடு மற்றும் அழுக்கின் ஆபத்தை அதிகரிக்கிறது."	https://drive.google.com/uc?export=download&id=1PLOsD58sQTwudJs2I2DrUhsKquzVRi4z	"- The image shows a model depicting a cattle shed, a water purification tank, and a rainwater harvesting system.
- It appears to be a student-made prototype, likely created for a school project.
- The student is conveying a solution to improve sanitation and food safety in agricultural settings, addressing issues like water purification and sustainable practices.
- The model effectively supports the stated problems by illustrating practical solutions for safe food storage and reducing contamination."
5576	கிராமப்புறங்களில் LPG பயன்பாடு அதிகரித்துள்ளது. ஆனால் அவற்றைப் பற்றிய விழிப்புணர்வு அதிகமாக இல்லை. எனவே சிறியவர்கள் மற்றும் வயதானவர்கள் LPG யை பயன்படுத்தும் போது கவன குறைவாக செயல்படுகின்றனர்.	கிராமப்புறங்களில் LPG பயன்பாடு அதிகரித்துள்ளது. ஆனால் அவற்றைப் பற்றிய விழிப்புணர்வு அதிகமாக இல்லை. எனவே சிறியவர்கள் மற்றும் வயதானவர்கள் LPG யை பயன்படுத்தும் போது கவன குறைவாக செயல்படுகின்றனர். இவற்றைப் பயன்படுத்தும் போது அடுப்பை அணைப்பதற்கு மறந்து விடுகின்றனர். எனவே LPG கசிவு ஏற்பட்டு பெரிய விபத்துக்கள் மற்றும் சுற்றுச்சூழல் பாதிப்பு ஏற்படுகிறது எனவே LPG வாயுவின் கசிவு ஏற்பட்டவுடன் தானியங்கியாக LPG கசிவை OFF செய்வதற்கு Sensor உருவாக்கப்படுவதற்கான யோசனையை சமர்ப்பிக்கிறோம்.	https://drive.google.com/uc?export=download&id=11J_qyPteJ9g8eJC3zRvv4I-mPjpWIzLt	"- The image shows a poster presentation related to LPG awareness and safety. 
- It appears to be a student-made project, likely created for the innovation marathon. 
- The poster outlines the problem of LPG misuse among children and the elderly, emphasizing the need for awareness. 
- It proposes a sensor solution to automatically turn off LPG in case of a leak. 
- The visual elements include numbered steps explaining the problem and solution, along with relevant illustrations. 
- The image effectively supports the stated problem and solution by clearly communicating the risks and the proposed innovative approach."
6606	நீரின் அளவு குறைந்து கொண்டு வருகிறது.	நீரின் அளவை அதிகரிப்பதால் தடுக்க முடியும். நன்றாக வேலை செய்கிறது. மக்கள் அனைவருக்கும் உதவுகிறது.	https://drive.google.com/uc?export=download&id=1BL4QiLDbWN5BnCegBgXUKS7g-TIJfiFS	"- The image shows a water level indicator prototype made by a student.
- It consists of a transparent container with water and a control panel displaying various water levels (Full, 75%, 50%, 25%).
- The prototype appears to be student-made, demonstrating a practical solution to monitor water levels.
- The student conveys that this innovation helps in managing water resources effectively, addressing the issue of decreasing water levels.
- The image supports the stated problem and solution well by visually representing how the water level indicator can assist in preventing water scarcity."
8527	நிறைய காட்டு விலங்குகள் இடம்பெறுகிறது இடம்பெயரும் பொழுது வாகனங்களில் சிக்க நேரிடும் அதுமட்டுமல்லாமல் வாகன ஓட்டிகளுக்கு இடையூறாகவும் உள்ளது வாகனங்கள் ஒலிகளால் பாதிப்படைகிறது ஆகவே காட்டு விலங்குகளை பாதுகாக்க காட்டு விலங்குகளின் உடம்பில் reflector பயன்படுத்தி விலங்குகள் சாலைகளில் செல்லும் பொழுது எந்தவிதமான பாதிப்புக்கு உள்ளாகாமல் பாதுகாப்புக்கு சிறந்த வழி	"Reflectorபயன்படுத்தி வனவிலங்குகள் வாகன ஒலி மற்றும்
 ஒளியை கண்டவுடன் தாங்கள் இடத்திற்குச் சென்று விடும்"	https://drive.google.com/uc?export=download&id=1NnNCA3hvOpjKvqitAN36OCeCfbOcYm6t	"- The image shows a group of students interacting with a prototype setup featuring colorful blocks and lights. 
- It appears to be a student-made proof of concept (POC) related to their innovation. 
- The students seem to be demonstrating how reflectors or lights might be used to signal or guide wildlife away from roads, aligning with their proposed solution. 
- The image supports the stated problem and solution by visually representing the concept of using reflectors to protect wildlife from vehicle collisions."
8698	வாய்ப்புகள் கிடைக்காதது	"எங்களுக்கு ஒரு கண் பார்வையற்றார்கள் தடுமாறி கீழே விழுதல் அல்லது எங்காவது சென்று ஏற்றிக் கொள்ளுதல் போன்றவற்றை கண்டறிந்து அதற்கான உபயோக உடையை யோசித்தனர். அந்த உடையானது எதிரில் ஏதும் தடுப்புகள் போன்றவை இருந்தால் அதில் மோதிக் கொள்வதற்கு முன்பே 
  ஒளியை எழுப்பி எச்சரிக்கை செய்கிறது"	https://drive.google.com/uc?export=download&id=154Hi6Y--Uymj57ej3mHrRZC_SjMMiHhe	"- The image shows a hand-drawn prototype of a wearable device for visually impaired individuals.
- It appears to be a student-made sketch, illustrating a shirt and pants with sensors labeled on them.
- The student conveys that the wearable will alert users with light when obstacles are detected, addressing the problem of visually impaired individuals falling or colliding with objects.
- The image effectively supports the stated problem and solution by visually representing the proposed innovation and its intended functionality."
9679	பெருகி வரும் வாகனப் புகையால் ஓசோன் படலத்தின் அடர்த்தி குறைந்து புவி வெப்பமடைகிறது. புவி வெப்பமடைவதால் பருவகால மாற்றங்கள் நிகழ்ந்து உணவுப்பொருட்களின் உற்பத்தி பாதிக்கப்படுகிறது.	வாகனங்களின் புகை போக்கிகளுக்குள் கார்பன் டை ஆக்சைடு வடிகட்டியை பொருத்துதல்.	https://drive.google.com/uc?export=download&id=1Vk17lOG3OCW9xW2LDk5ehHbSKLJ5qmrZ	"- The image shows a handmade model of a car, likely made from cardboard or paper materials.
- It appears to be a student-made prototype, demonstrating creativity and effort.
- The student is conveying their innovation related to adding a carbon dioxide filter to vehicle exhaust systems, as suggested by the design of the car with a visible exhaust pipe.
- The model supports the stated problem and solution by visually representing the vehicle and implying the need for pollution control measures."
10064	பேட்ரி	It was explained in our video	https://drive.google.com/uc?export=download&id=1Bh_WLaoqsnYfmoPES_2FhqJANaLlPW_n	"- The image shows a group of five students standing in front of a table with various items, including a blue bottle, a small glass bottle, and a bowl with a blue substance. 
- It appears to be a student-made prototype or demonstration related to their project on batteries. 
- The students are likely trying to convey their experimental setup or the components of their proposed solution regarding battery technology. 
- The image supports the stated problem and solution by visually representing their innovation, although further details from their video would provide more context."
10990	மக்களுக்கு நேரடியாக நீரைப் பயன்படுத்துவதற்கு மின் மோட்டார் தேவை	Current dc motor.poor people	https://drive.google.com/uc?export=download&id=1wobSsY-5JUejlFDu9gEISTMF70LACIbv	"- The image shows a simple experimental setup for a water pump using a DC motor.
- It appears to be a student-made prototype, with hands holding components like a motor, battery, and tubing.
- The student is conveying the idea of using a low-cost electric motor to help people access water directly.
- The image effectively supports the stated problem and solution by visually demonstrating the proposed mechanism for water usage."
20669	அசுத்தமான தண்ணீரை நல்ல குடிநீராக மாற்றுதல்	நீர் வடிகட்டியின் மூலம் சுத்தமான குடிநீரை பெறுதல்	https://drive.google.com/uc?export=download&id=1rX7MAxr4fihnVqmg7lJu5q4MBg5D1Eyu	"- The image shows a prototype of a water filtration system with multiple containers and a display board.
- It appears to be a student-made proof of concept (POC).
- The students are demonstrating the filtration process, indicating the transformation of dirty water into clean water.
- The setup visually supports the problem of converting unclean water into potable water by showcasing the filtration stages."
24811	எலக்ட்ரிக் கார்களின் விலை அதிகமாக உள்ளது. சார்ஜ் போடுவதற்கு குறைந்த இடமே உள்ளது. அதிக தூரம் பயணம் செய்ய முடிவதில்லை. வெப்பநிலை இடத்திற்கு இடம் வேறுபடுகிறது.	எலக்ட்ரிக் கார்களை பயன்படுத்துவதால் சுற்றுப்புறம் பாதுகாக்கப்படுகிறது. குறைந்த தூரம் பயணம் செய்பவர்களுக்கு உதவியாக இருக்கும். அதிக வெப்பநிலை உள்ள இடங்களில் பயன்படுத்தலாம் . குளிர் பிரதேசங்களில் தவிர்க்கலாம்.	https://drive.google.com/uc?export=download&id=1ARe7dywFPNKQsKosH0I12nOcU1jFDc9u	"- The image shows handwritten notes in Tamil discussing electric cars and their advantages.
- It appears to be a student-made document rather than a sourced prototype or diagram.
- The student conveys the benefits of electric cars, focusing on their environmental protection and suitability for short-distance travel in varying climates.
- The image supports the stated problem and solution by outlining the issues with electric cars and emphasizing their potential benefits."
25223	என்னுடைய யோசனை EASY BOARD RUBBING. ஆசிரியர்கள் மற்றும் மாணவர்கள் கரும்பலகையை பக்கத்தில் இருந்து சுத்தம் செய்யும் போது பாதிப்பிற்கு உள்ளாகிறார்கள்.எனவே என்னுடைய யோசனைப் படி கார்களில் உள்ள wiper போல வைத்து கரும்பலகைகளுக்கு அடியில் வைத்து ஒரு switch மூலம் கட்டுப்படுத்த முடியும். இதனால் யாருக்கும் உடல் உபாதைகள் ஏற்படாது.	"என்னுடைய யோசனை EASY BOARD RUBBING. ஆசிரியர்கள் மற்றும் மாணவர்கள் கரும்பலகையை பக்கத்தில் இருந்து சுத்தம் செய்யும் போது பாதிப்பிற்கு உள்ளாகிறார்கள்.எனவே என்னுடைய யோசனைப் படி கார்களில் உள்ள wiper போல வைத்து கரும்பலகைகளுக்கு அடியில் வைத்து ஒரு switch மூலம் கட்டுப்படுத்த முடியும். இதனால் யாருக்கும் உடல் உபாதைகள் ஏற்படாது.
 
 எங்களுடைய தீர்வு நன்றாக வேலை செய்கிறது.
 
 ஆசிரியர்கள் மற்றும் மாணவர்களுக்கு உதவுகிறது."	https://drive.google.com/uc?export=download&id=1MHzpIBeCWuqiAHtQDOeZhVful3Pu7n7S	"- The image shows a diagram of a blackboard with a proposed mechanism resembling a wiper system.  
- It appears to be a student-made sketch illustrating the concept of the EASY BOARD RUBBING solution.  
- The student is conveying the idea of a wiper-like mechanism that can clean the blackboard efficiently, minimizing physical strain on teachers and students.  
- The image supports the stated problem and solution by visually representing how the innovation could function in practice."
27837	"நாங்கள் ஆய்விற்காக நாமக்கல் மாவட்டம், கொல்லிமலை வட்டம் ,குண்டூர் நாட்டில் உள்ள நத்துக்குழிபட்டி மற்றும் அதனை சுற்றி உள்ள தமிழ்நாடு அரசு, பள்ளி கல்வித்துறையில் உள்ள மலைவாழ் பகுதியில் அமைந்துள்ள பள்ளிகளில் படிக்கும் மாணவர்களிடம் சென்று முதலில் கல்வி மற்றும் அவர்கள் எதிர்கொள்ளும் பிரச்சனைகள் சார்ந்த வினாபட்டியலைக் கொண்டு ஆய்வு மேற்கொண்டோம். அடுத்ததாக , அவர்களின் விடைகளில் இருந்து சில ஆலோசனைகளை பெற்றுக் கொண்டோம்.
 
  ஒவ்வொரு நாளும் அவர்கள் எவ்வகையான பிரச்சனைகளை சந்திக்கிறார்கள் என்பதை அறிந்து கொள்ளும் வகையில் எங்களது ஆய்வு அமைக்கப்பட்டது. மேலும் இந்த ஆய்வின் மூலம் மாணவ, மாணவிகள் ஒவ்வொரு நாளும் தாங்கள் எதிர்கொள்ளும் பிரச்சனைகளை கேட்டறிந்து அதன் மூலம் அவர்களின் பிரச்சனைகளுக்கு தீர்வு காணும் வகையில் எங்களது ஆய்வு மேற்கொள்ளப்பட்டது"	"இதில் மொத்தமாக 32 + விதத்தில் மாணவர்களுக்கு பயன்படும் வகையில் இந்த ப்ராஜெக்ட் வடிவமைக்கப்பட்டுள்ளது. இதை ஏழை எளிய மாணவர்களும் தங்களுக்கு கிடைக்கும் பொருட்களை வைத்துக் கொண்டு தாங்களே மிகக் குறைந்த செலவில் எளிதில் உருவாக்கி கொள்ளும் வகையில் மிக மிக எளிமையாக வடிவமைக்கப்பட்டுள்ளது. 
 
 • 1.WRITING TABLE 
 • 2. EXAM PAD 
 • 3.CHESS BOARD 
 • 4. LEAF FILE PROJECT WORK PURPOSE 
 • 5.IMPORTANTLY FILES FOR CERTIFICATE PURSE 
 • 6. LED LIGHT WITHOUT ELECTRICITY OR LOW LIGHT 
 • 7. SMALL TABLE FAN 
 • 8.VEGETABLE CUTTING PURPOSE 
 • 9.LUNCH TIME DINING TABLE 
 • 10.FIRST AID BOX ETC..
 இதில் மொத்தமாக 32+ விதத்தில் மாணவர்களுக்கு பயன்படும் வகையில் இந்த ப்ராஜெக்ட் வடிவமைக்கப்பட்டுள்ளது.
 இதை ஏழை எளிய மாணவர்களும் தங்களுக்கு கிடைக்கும் பொருட்களை வைத்துக் கொண்டு தாங்களே மிகக் குறைந்த செலவில் எளிதில் உருவாக்கி கொள்ளும் வகையில் மிக மிக எளிமையாக வடிவமைக்கப்பட்டுள்ளது. 
 எதிர்காலத்தில் இவ்வடிவமைப்பில் பல்வேறு நவீன தொழில்நுட்பத்தை புகுத்தி , மெருகேற்றி அரசுப் பள்ளி மாணவர்களுக்கு வழங்கலாம்."	https://drive.google.com/uc?export=download&id=1RBlDnBfpd-fGnW_emdH6lyfJRvGjTdz3	"- The image shows two students standing next to a suitcase labeled ""SMART SCHOOL BAG FOR KOLLI HILLS SCHOOL STUDENTS"".
- The suitcase appears to be a prototype or representation of the proposed solution for students' needs.
- The students are conveying the idea of a smart school bag designed to help their peers in Kolli Hills, addressing the educational challenges they face.
- The image supports the stated problem and solution by visually representing a tangible product that aims to provide practical assistance to students."
